stop_name,stop_id,stop_lat,stop_lon
Electronic City Toll,5k2,12.8458,77.66797
Electronic City Wipro Main Gate,42k,12.83594,77.65742
Elgin Floor Mill,5tz,12.95873,77.6061
Elgin Floor Mill,6i6,12.95814,77.60612
Elmeasure KIADB,52w,13.1541,77.69359
Elmeasure KIADB,5hy,13.15434,77.69361
Embassy School,39k,13.17391,77.59548
Embassy School,4zz,13.17387,77.59547
Eradu Kamba,1w2,12.849,77.45135
Eradu Kamba,hl,12.84898,77.45135
Eranapalya,69s,12.97494,77.50189
Escorts,1sm,13.10263,77.58569
Escorts,36t,13.10278,77.58564
Eshwara Layout,1og,12.89145,77.57566
Eshwara Layout,2vn,12.89149,77.57564
Eshwara Temple Puttayyanapalya,4sc,12.95336,77.41179
Estate Tavarekere,4mx,12.95436,77.40395
Estate Tavarekere,l,12.95449,77.40404
Exide Gate,5a3,12.83507,77.78537
Exide Gate,6n9,12.83503,77.78528
FAZ FARMS,58f,13.02553,77.66747
Fairland Shop,5h2,12.95044,77.62531
Fairland Shop,b2,12.95041,77.62546
Fathima Church,4ky,13.05478,77.54137
Fathima Church,65h,13.05478,77.5415
Fire Station Brigade Hulimavu,3v3,12.87204,77.59873
Fire Station Brigade Hulimavu,4ha,12.87196,77.59875
Forest Gate,242,12.99176,77.45971
Forest Gate,2n6,12.99185,77.45952
Form House Gorinabele,4di,13.04568,77.35321
Forum City Apartment,6bz,12.99688,77.58754
Forum Mall,1p5,12.95943,77.7468
Forum Mall,4e6,12.9346,77.61228
Forum Mall,5tg,12.95977,77.74683
Frazer Town,5df,13.00115,77.61196
Frazer Town,6b9,13.00082,77.61144
Frazer Town,6dx,13.00098,77.61257
Fullinfaws College Yelenahalli,5jk,12.89524,77.61154
Fullinfaws College Yelenahalli,6k8,12.86846,77.61615
G Hosahalli,ec,12.99592,77.47847
G Hosahalli Road Junction,6g2,12.98814,77.47534
GBJ Colony Gate Doddanekkundi,5eu,12.95753,77.69134
GBJ Colony Gate Doddanekkundi,5ir,12.95769,77.69141
GG Palya Toll,2os,13.03105,77.53588
GKVK,5qr,13.07792,77.58007
GKVK GATE,4tb,13.07358,77.59306
GKVK GATE,4wy,13.07254,77.59245
GKVK GATE,5oy,13.07276,77.59292
GKVK GATE,66,13.0734,77.59328
GKW Layout,1pw,12.96802,77.52845
GM Palya,5yg,12.97519,77.66605
GM palya,598,12.97518,77.66618
GPO,19z,12.98137,77.59405
GPO,5j9,12.98137,77.59436
GPO,6hs,12.98173,77.5951
GR College,3od,12.83585,77.49324
GR Tech Park ITPL,10x,12.98666,77.74351
GR Tech Park ITPL,4jw,12.98681,77.74338
GRG Dairy Thirupalya,1yk,12.81863,77.67176
GTRE Engine Division,2wi,12.9836,77.64942
GTRE Engine Division,bl,12.98352,77.64929
GVT School Kodiyala Karenahalli,45r,12.78001,77.46581
GVT School Kodiyala Karenahalli,ma,12.77988,77.46575
Gadenahalli,3ep,13.18817,77.61756
Gadenahalli,5uj,13.18823,77.61752
Gadenahalli Cross,is,13.2028,77.60323
Gadenahalli Gate,2l9,13.19583,77.6195
Gadigaiahana Doddy,xh,12.85266,77.33857
Gadipalya,1w9,12.76627,77.52846
Gadipalya,2r1,12.76631,77.52849
Galaxy Paradise (Tent),13y,12.89162,77.62585
Galaxy Paradise (Tent),490,12.89167,77.62588
Ganagalu,3sq,13.04925,77.802
Ganagalu Cross,1a2,13.04599,77.79768
Ganagalu Cross,6cm,13.04597,77.79761
Ganagaluru,3wq,12.91118,77.85165
Ganagaluru,660,12.91119,77.85169
Ganagaluru Circle,2ey,12.89343,77.85012
Ganagaluru Circle,3jf,12.89332,77.85016
Ganagaluru Cross,2dq,12.91373,77.86184
Ganagaluru Cross,6hy,12.91382,77.86169
Ganakal,48b,12.89801,77.51231
Ganakal,49l,12.9573,77.38166
Ganakal,5uv,12.85251,77.35728
Ganakal,sl,12.85243,77.35726
Ganakal2,3jp,12.89789,77.51221
Ganapathi Enclave,pj,12.94739,77.64092
Ganapathi Layout (JK Store),2ci,13.04884,77.45306
Ganapathi Layout 1st Stage(LDVG),33r,13.04795,77.45596
Ganapathi Layout 1st Stage(LDVG),9f,13.04789,77.45606
Ganapathi Layout(JK Store),2j4,13.0488,77.45279
Ganapathi Nagara Raghavendra Badavane,24r,13.07897,77.49707
Ganapathi Nagara Raghavendra Badavane,4mi,13.07897,77.49701
Ganapathihalli,2tq,12.91791,77.39531
Ganapathihalli,578,12.91776,77.39526
Ganapathipura,2yk,12.89338,77.57192
Ganapathipura,32l,12.89327,77.57188
Gandhi Bazaar,us,12.94622,77.57014
Gandhi Circle Magadi,bs,12.95759,77.23518
Gandhi Farm Gate,2jj,12.64482,77.49762
Gandhi Grama,30f,13.04723,77.33926
Gandhi Grama,4kb,13.04717,77.3392
Gandhi Nagara,5a2,12.79019,77.50452
Gandhi Nagara,vi,12.79003,77.50442
Gandhi School,2v7,12.98812,77.56791
Gandhipura,3qm,12.9697,77.75241
Gandhipura,om,12.96968,77.75239
Ganesh Mantapa,8g,13.01818,77.64734
Ganesha Bhavan,5dq,12.94411,77.56426
Ganesha Circle Vaddarahalli,6nq,13.0257,77.45491
Ganesha Circle Vaddarahalli,9z,13.02569,77.45495
Ganesha Gudi Nelamangala,1nv,13.08377,77.39289
Ganesha Gudi Nelamangala,4vl,13.08363,77.39293
Ganesha Temple Bettanahalli,1yr,13.21139,77.58526
Ganesha Temple Bettanahalli,2x8,13.21135,77.58525
Ganesha Temple Chandra Layout,2gc,12.95772,77.52863
Ganesha Temple Chandra Layout,38w,12.95803,77.52876
Ganesha Temple Mahalakshmi Layout,313,13.00868,77.54313
Ganesha Temple Mahalaskhmi Layout,2y,13.00862,77.5432
Ganesha Temple Sahakara Nagara,44g,13.06289,77.58517
Ganesha Temple Sahakara Nagara,53d,13.0596,77.59
Ganesha Temple Sahakara Nagara,6gq,13.06342,77.58561
Ganesha Temple Sahakara Nagara,gy,13.05955,77.58992
Ganesha Temple Tavarekere,3yy,12.9671,77.40341
Ganesha Temple Tavarekere,t8,12.96708,77.40326
Ganesha Temple Thippasandra,6a5,12.97206,77.65412
Ganesha Temple Vasanthanagara,3f0,12.99516,77.59216
Ganesha Temple Vasanthanagara,e9,12.99524,77.59199
Ganga International School,4ut,13.02827,77.49633
Ganga International School,6fu,13.02831,77.49627
Gangadaranapalya,4ki,13.12071,77.37612
Gangadhara Kalyana Mantapa,1q1,13.07995,77.51115
Gangadhara Kalyana Mantapa,3ab,13.08,77.51137
Gangamma Circle,15o,13.05769,77.54635
Gangamma Circle,5yf,13.05663,77.54654
Gangamma Circle,605,13.05663,77.54672
Gangamma Circle,ga,13.05776,77.54635
Gangamma Temple Maralawadi Road,25z,12.6363,77.499
Gangappanahalli,1cl,12.95643,77.35382
Gangappanahalli,269,12.95852,77.35131
Gangappanahalli,5s,12.95872,77.35111
Gangapura,1d,13.153,77.6074
Gangasandra,2i,12.84626,77.47073
Gangasandra,3iu,12.84622,77.47075
Gangavara,1qd,13.15285,77.76346
Gangavara,5hc,13.15294,77.76347
Gangenahalli,2pi,13.02337,77.58405
Gangenahalli,3dp,13.02309,77.5841
Gangenahalli,3jt,13.02256,77.58457
Gangenahalli,5ro,12.98369,77.39188
Gangenahalli Cross,12m,12.97287,77.39994
Gangenahalli Cross,1uw,12.97277,77.3999
Gangenahalli Junction,14y,12.9835,77.38718
Gangenahalli Junction,67s,12.98348,77.38713
Gangodahalli Cross (Vaikunta Bar),ap,13.029,77.46453
Gangodahalli Cross 1(Vaikunta Bar),373,13.02898,77.46448
Gangondanahalli,11x,13.02164,77.46773
Gangondanahalli,30v,13.02162,77.46776
Gangondanahalli Masjid,43f,12.94965,77.52684
Gangothri Circle,54u,12.91965,77.61299
Gangothri Circle,xk,12.91967,77.61291
Ganigarahalli,1f8,13.08911,77.51
Ganigarahalli,5dk,13.08919,77.5106
Ganigarapalya,2kp,12.87601,77.53311
Ganigarapalya,4oz,12.87618,77.53297
Ganigarapalya Cross Yantaganahalli,3hi,13.06567,77.35991
Ganjalahalli,32h,13.15247,77.90177
Ganjalahalli,5ua,13.15249,77.90164
Gantaganahalli,u2,13.14336,77.58862
Gantakana Doddy Cross,1vw,12.74138,77.48824
Gantakana Doddy Cross,26h,12.74144,77.48828
Garden City College TC Palya,23r,13.02443,77.70712
Garden City College TC Palya,2yy,13.02432,77.70708
Garments Factory Borugunte,23d,12.84552,77.7829
Garments Factory Borugunte,327,12.8445,77.78312
Garuda Mall,2im,12.97026,77.61066
Garuda Mall,4j9,12.96969,77.61042
Garudacharpalya,2zm,12.99403,77.70158
Garudacharpalya,33d,12.99388,77.70172
Garudappa Circle Thigalarapalya,2p6,13.01568,77.48413
Garudappa Circle Thigalarapalya,g2,13.01572,77.48414
Garvebhavipalya,2oi,12.89609,77.63534
Garvebhavipalya,3q8,12.8964,77.63566
Gas Factory Kempalinganahalli,6o8,13.09248,77.3641
Gas Factory Kempalinganahalli,gr,13.09242,77.36416
Gattahalli,1hv,12.86832,77.70359
Gattahalli,1oh,12.86831,77.70361
Gattigerepalya,1zw,12.88369,77.50223
Gattigerepalya,en,12.88356,77.50221
Gavi Gangadareshwara Temple,548,12.94915,77.56258
Gavi Gangadareshwara Temple,5s1,12.94898,77.5625
Gavinagamangala Gate,4j6,12.93611,77.24346
Gavinagamangala Gate,4z4,12.93605,77.2435
Gaviyanapalya,1dx,12.84097,77.46995
Gaviyappa Thimayya Layout,1vd,12.91385,77.5317
Gaviyappa Thimayya Layout,5fh,12.91383,77.53175
Gayathri Nagara,d1,12.99828,77.55991
Gayathri Nagara,fc,12.99824,77.55996
Gayathri Nagara Cross,3bl,13.01481,77.38346
Gayathri Nagara Cross,3kr,13.01495,77.38348
Geddalahalli,1rz,13.03077,77.57751
Geddalahalli,1w5,13.03082,77.57751
Geddalahalli,2vs,13.04838,77.6454
Geddalahalli,5jh,13.0484,77.64532
Geddalapura,22f,12.9956,77.84059
Geddalapura,3it,12.99577,77.84056
Geetanjali Layout,4g6,12.97692,77.65471
Geetanjali Layout,th,12.97691,77.65482
Gejjagadahalli Cross,1co,13.2359,77.49757
Gejjagadahalli Cross,5n3,13.23601,77.49775
Gejjagalpalya,2yg,13.03035,77.31333
Gejjagalpalya,rq,13.03034,77.31326
Geleyara Balaga Extension Rajajinagara,63x,13.00595,77.54112
Geleyara Balaga Extension Rajajinagara,wd,13.00592,77.54107
Geleyara Balaga Layout,5y0,13.0712,77.50585
Geleyara Balaga Layout,6m1,13.07127,77.50582
Genius Global School Kodathi,4ii,12.87841,77.7167
Gerahalli,2e3,13.03725,77.3906
Gerahalli,2px,13.03738,77.39068
Gerupalya,6ja,12.88772,77.44429
Ghati Subramanya,50c,13.40789,77.52866
Gidadakonenahalli,2c9,12.97373,77.48929
Gidadakonenahalli,3aq,12.97371,77.48918
Gidadakonenahalli Cross,4s9,12.97455,77.48791
Gidadakonenahalli Cross,5yy,12.97457,77.48786
Gidadapalya,5pt,12.96024,77.43733
Gidaveerasagara,2za,13.21646,77.2036
Giddenahalli,1ag,12.75666,77.62456
Giddenahalli,4tg,12.99275,77.41865
Giddenahalli,mr,12.75661,77.62457
Girigowdana Doddy,1l7,12.74611,77.52336
Girigowdana Doddy,46i,12.74596,77.5234
Girigowdana Doddy Colony,31x,12.74742,77.52342
Girigowdana Doddy Cross,ev,12.76879,77.50956
Girigowdana Doddy Cross,y7,12.76868,77.5092
Girinagara,5n7,12.94315,77.54515
Girinagara,6hm,12.94322,77.54497
Girinagara 2nd Stage,48e,12.94081,77.54524
Girinagara 2nd Stage,4il,12.94091,77.54535
Girinagara Extension,1o,12.94112,77.53938
Girinagara Extension,6hf,12.94102,77.53951
Giriyamma Circle,22c,13.24454,77.71378
Giriyamma Circle,4vk,13.24459,77.71329
Giriyamma Circle,k8,13.24475,77.71315
Giriyappanapalya,2eh,12.88091,77.40082
Giriyappanapalya,4v1,12.881,77.4009
Giriyappanapalya Cross,1vo,12.88007,77.40384
Giriyappanapalya Cross,4fo,12.88013,77.40381
Glass Factory,1ov,13.034,77.62251
Glass Factory,3km,13.03429,77.62277
Glass Factory,570,12.8765,77.5669
Glass Factory,677,12.87655,77.5669
Glass House,5j8,12.90702,77.51222
Glass House Halage Vaderahalli,6i3,12.90695,77.51215
Gnana Jyothi school,46v,13.08458,77.73919
Gnana Jyothi school,fk,13.08455,77.73915
Gokare,4w8,13.24897,77.72681
Gokula,3eg,13.04151,77.55722
Gokula,5x3,13.04152,77.55725
Golf Club HAL,3dw,12.95262,77.65257
Golf Club HAL,3ms,12.95262,77.65253
Gollahalli,1zp,13.1437,77.41228
Gollahalli,2ol,12.74191,77.64597
Gollahalli,2up,13.08368,77.67538
Gollahalli,3ev,12.75354,77.45215
Gollahalli,3za,13.08363,77.67538
Gollahalli,4ur,13.15159,77.72504
Gollahalli,5vg,12.7535,77.45216
Gollahalli,b7,13.15159,77.72524
Gollahalli,bm,13.14371,77.41235
Gollahalli,lo,12.74195,77.64609
Gollahalli Cross,42x,13.15037,77.72835
Gollahalli Cross,5eb,13.1504,77.72841
Gollahalli Cross,5jo,12.82969,77.66876
Gollahalli Cross,x6,12.83037,77.6641
Gollahalli Electronic City,3ef,12.83145,77.66902
Gollahalli Electronic City,3zt,12.83142,77.66906
Gollahallii Road Junction,48o,12.90772,77.48889
Gollahallii Road Junction,4rp,12.90758,77.48887
Gollarahatti,1ki,12.98864,77.47253
Gollarahatti,38d,12.98841,77.47244
Gollarahatti,3bs,12.98849,77.47281
Gollarahatti,dy,12.98862,77.47274
Gollarahatti Magadi,1fj,12.88033,77.19202
Gollarapalya,1vn,12.97528,77.27937
Gollarapalya,1za,12.80155,77.42521
Gollarapalya,az,12.80143,77.42531
Gongatipura,20b,12.96223,77.47188
Gonighattapura,63t,12.91374,77.7888
Gonighattapura Cross,2d8,12.91278,77.79444
Gonighattapura Cross,439,12.9128,77.79446
Gonipura,3ql,12.83243,77.45107
Gonipura,6if,12.8324,77.45105
Good Earth Malhar,282,12.88563,77.46453
Good Earth Villas Cross,5p5,12.89036,77.46685
Gopal Estate,3n2,12.818,77.48312
Gopalapura,2n,12.98063,77.55789
Gopalapura,315,12.98068,77.55827
Gopalapura,442,13.1412,77.4263
Gopalapura,4kt,12.87689,77.41658
Gopalapura,5da,13.14124,77.42631
Gopalapura,5z1,13.13289,77.68848
Gopalapura,67y,13.13294,77.68847
Gopasandra Cross,4ik,13.22841,77.81029
Gopasandra Cross,5tb,13.22838,77.81014
Gopasandra Gate,28r,12.85241,77.72991
Gopasandra Gate,3wl,12.85252,77.72986
Gopasandra Gate,8m,12.85251,77.73
Goraguntepalya,109,13.02951,77.54012
Goraguntepalya,4k5,13.02895,77.5395
Goraguntepalya,6bl,13.02835,77.54123
Goraguntepalya  Ring Road,353,13.02997,77.53707
Goraguntepalya  Ring Road,vv,13.02993,77.53688
Goravanahalli Cross,2fx,13.05626,77.35794
